dept,division,code,name,last_name,first_name,term,year,item1,item2,item3,item4,item5,item6,enthusiasm,workload,recommend,invited,respondents,course
SLA,ARTSC,SLA380H1,Lang Politics & Identity,Kramer,Christina,Winter,2016,4.6,4.6,4.7,4.5,4.6,4.6,4.8,3.6,4.6,33.0,16,Lang Politics & Identity SLA380H1-S-LEC0101
SLA,ARTSC,SLA104H1,Mediterranean Cities,Zima,Dubravka,Winter,2016,2.8,3.1,2.9,3.1,3.3,2.7,2.8,2.4,2.8,58.0,23,Mediterranean Cities SLA104H1-S-LEC0101
SLA,ARTSC,SLA331H1,Universal Flowering,Koznarsky,Taras,Winter,2016,4.8,4.8,4.8,4.8,4.8,4.8,4.8,3.4,4.8,16.0,5,Universal Flowering SLA331H1-S-LEC0101
SLA,ARTSC,SLA212H1,The Russian Novel,Livak,Leonid,Winter,2016,4.7,4.8,4.8,4.2,4.3,4.4,4.9,3.5,4.6,87.0,36,The Russian Novel SLA212H1-S-LEC0101
SLA,ARTSC,SLA342H1,Theatricality & Spectacle,Smolyarova,Tatiana,Winter,2016,4.3,4.5,4.3,4.3,4.7,4.0,4.5,3.2,4.3,11.0,6,Theatricality & Spectacle SLA342H1-S-LEC0101
SLA,ARTSC,SLA256H1,Slavic Folklore,Schallert,Joseph,Winter,2016,3.1,3.6,3.4,3.6,3.6,3.3,3.8,2.9,3.6,84.0,26,Slavic Folklore SLA256H1-S-LEC0101
SLA,ARTSC,SLA440H1,Russian Poetry 19th C,Smolyarova,Tatiana,Winter,2016,4.8,4.8,4.8,4.8,4.4,4.8,5.0,3.0,4.6,5.0,5,Russian Poetry 19th C SLA440H1-S-LEC0101
SLA,ARTSC,FIN200H1,Intermediate Finnish 1,Muhonen,Anu,Fall,2015,4.4,4.8,5.0,4.8,4.8,4.6,5.0,3.0,4.6,8.0,5,Intermediate Finnish 1 FIN200H1-F-LEC0101
SLA,ARTSC,SLA100H1,Elementary Russian I,Wodzynski,Lukasz,Fall,2015,4.3,4.7,4.7,4.6,4.8,4.5,4.3,3.7,4.3,28.0,15,Elementary Russian I SLA100H1-F-LEC0101
SLA,ARTSC,SLA100H1,Elementary Russian I,Ennis-Booth,Andrea,Fall,2015,4.5,4.7,4.8,4.8,4.7,4.5,4.8,2.5,4.7,13.0,7,Elementary Russian I SLA100H1-F-LEC5101
SLA,ARTSC,SLA100H1,Elementary Russian I,Aulen,Amber,Fall,2015,4.4,4.4,4.4,4.6,4.1,4.6,4.6,3.3,4.7,17.0,8,Elementary Russian I SLA100H1-F-LEC5102
SLA,ARTSC,SLA210H1,Russian for Heritage Speakers,Mikhailova,Julia,Fall,2015,4.4,4.6,4.8,4.2,4.8,4.4,4.8,3.8,4.6,15.0,5,Russian for Russians SLA210H1-F-LEC0101
SLA,ARTSC,SLA217H1,South Slav Culture,Ivanov,Sanja,Fall,2015,4.3,3.8,4.0,3.8,3.8,3.8,4.8,3.8,3.6,16.0,8,South Slav Culture SLA217H1-F-LEC0101
SLA,ARTSC,SLA222H1,Forging Identities,Kramer,Christina,Fall,2015,4.8,5.0,4.9,4.6,4.6,4.9,5.0,3.0,4.6,19.0,11,Forging Identities SLA222H1-F-LEC0101
SLA,ARTSC,SLA246H1,Russian Modernism,Livak,Leonid,Fall,2015,4.9,5.0,4.9,4.6,4.7,4.9,5.0,3.5,5.0,34.0,15,Russian Modernism SLA246H1-F-LEC0101
SLA,ARTSC,SLA257H1,Intermed Bos Croat Serb I,Ivkovic,Dejan,Fall,2015,4.1,4.4,4.9,4.6,4.4,4.4,5.0,2.9,4.3,9.0,7,Intermed Bos Croat Serb I SLA257H1-F-LEC0101
SLA,ARTSC,SLA317H1,Tolstoy,Orwin,Donna,Fall,2015,4.2,4.2,4.2,3.8,3.7,3.9,4.5,3.8,3.9,33.0,17,Tolstoy SLA317H1-F-LEC0101
SLA,ARTSC,SLA323H1,Mysteries of Russian,Kramer,Christina,Fall,2015,4.8,4.4,4.6,4.5,4.5,4.6,4.9,2.6,4.7,13.0,8,Mysteries of Russian SLA323H1-F-LEC0101
SLA,ARTSC,SLA346H1,Communism and Culture,Trojanowska,Tamara,Fall,2015,4.7,4.7,4.9,4.6,4.7,4.6,5.0,2.9,4.4,9.0,7,Polish Postwar Cultr SLA346H1-F-LEC0101
SLA,ARTSC,SLA101H1,Elementary Russian II,Sadovina,Irina,Winter,2015,4.6,4.6,4.8,4.2,4.1,3.8,4.9,3.9,4.6,17.0,9,Elementary Russian II SLA101H1-S-LEC5101
SLA,ARTSC,SLA101H1,Elementary Russian II,Tashlitskyy,Roman,Winter,2015,3.8,4.0,3.2,3.3,3.5,2.8,2.8,3.7,3.3,13.0,6,Elementary Russian II SLA101H1-S-LEC0101
SLA,ARTSC,SLA103H1,Golems and Robots,Ambros,Veronika,Winter,2015,3.4,3.7,3.1,3.7,3.7,3.4,3.7,3.4,3.1,11.0,7,Golems and Robots SLA103H1-S-LEC0101
SLA,ARTSC,SLA104H1,Mediterranean Cities,Piskac,Davor,Winter,2015,3.2,3.6,4.1,3.6,3.7,3.6,4.4,2.6,3.5,37.0,11,Mediterranean Cities SLA104H1-S-LEC0101
SLA,ARTSC,SLA107Y1,Elementary BCS,Obradovic,Dragana,Winter,2015,4.9,4.9,5.0,4.3,4.4,4.9,4.9,2.9,4.6,13.0,8,Elementary BCS SLA107Y1-Y-LEC0101
SLA,ARTSC,SLA200H1,Culture and Politics,Obradovic,Dragana,Winter,2015,4.3,4.2,4.3,4.5,4.5,4.0,4.7,3.0,4.2,27.0,7,Culture and Politics SLA200H1-S-LEC0101
SLA,ARTSC,SLA220Y1,Intermed Russian,Mikhailova,Julia,Winter,2015,4.8,5.0,4.8,5.0,5.0,4.8,5.0,3.7,4.8,18.0,6,Intermed Russian SLA220Y1-Y-LEC0101
SLA,ARTSC,SLA245H1,Golden Age Rus Lit,Koznarsky,Taras,Winter,2015,3.4,3.9,3.7,4.2,4.2,3.6,4.0,3.2,3.6,52.0,10,Golden Age Rus Lit SLA245H1-S-LEC0101
SLA,ARTSC,SLA252H1,Russ Short Fiction,Orwin,Donna,Winter,2015,3.6,3.8,3.4,3.6,3.6,3.3,3.7,2.8,3.2,118.0,35,Russ Short Fiction SLA252H1-S-LEC0101
SLA,ARTSC,SLA258H1,Croatian Culture,Piskac,Davor,Winter,2015,4.1,4.3,4.6,4.4,4.5,4.3,4.4,2.5,4.3,12.0,8,Croatian Culture SLA258H1-S-LEC0101
SLA,ARTSC,SLA266H1,War and Culture,Trojanowska,Tamara,Winter,2015,4.3,4.2,4.5,4.3,4.0,4.2,5.0,3.2,4.2,17.0,6,Shattered Worlds SLA266H1-S-LEC0101
SLA,ARTSC,SLA311H1,Gogol,Koznarsky,Taras,Winter,2015,4.2,4.4,4.0,3.8,4.4,4.2,4.0,3.4,4.0,35.0,5,Gogol SLA311H1-S-LEC0101
SLA,ARTSC,SLA380H1,Lang Politics & Identity,Kramer,Christina,Winter,2015,4.3,4.5,4.7,4.1,4.0,4.3,4.7,3.7,4.6,29.0,7,Lang Politics & Identity SLA380H1-S-LEC0101
SLA,ARTSC,SLA449H1,Russian Thinkers,Siljak,Ana,Winter,2015,4.7,4.6,4.9,4.7,4.7,4.6,4.9,3.7,4.3,15.0,7,Russian Thinkers SLA449H1-S-LEC0101
SLA,ARTSC,FIN100H1,Elementary Finnish 1,Paivio,Pia-Maria,Fall,2012,4.3,4.5,4.9,4.5,4.4,4.5,,2.8,4.3,21.0,14,Elementary Finnish 1 FIN100H1 - LEC0101
SLA,ARTSC,FIN250H1,Finnish Cinema,Paivio,Pia-Maria,Fall,2012,3.5,4.0,4.3,4.2,4.3,3.5,,2.9,3.9,26.0,13,Finnish Cinema FIN250H1 - LEC5101
SLA,ARTSC,FIN300H1,Adv Finnish I FIN300H1 -,Paivio,Pia-Maria,Fall,2012,4.8,4.8,4.9,4.6,4.6,4.9,,2.9,4.5,9.0,8,Adv Finnish I FIN300H1 - LEC0101
SLA,ARTSC,SLA100H1,Elementary Russian I,Schlegel,Joseph,Fall,2012,3.9,4.5,4.3,3.9,4.3,3.9,,3.7,4.0,24.0,15,Elementary Russian I SLA100H1 - LEC0101
SLA,ARTSC,SLA100H1,Elementary Russian I,Aulen,Amber,Fall,2012,4.6,4.7,4.7,4.7,4.6,4.4,,3.6,4.0,15.0,7,Elementary Russian I SLA100H1 - LEC5101
SLA,ARTSC,SLA100H1,Elementary Russian I,Tytarenko,Olha,Fall,2012,4.4,4.7,5.0,4.9,4.7,4.3,,4.0,4.6,14.0,7,Elementary Russian I SLA100H1 - LEC5102
SLA,ARTSC,SLA203H1,Faking It,Koznarsky,Taras,Fall,2012,3.5,4.0,3.9,4.1,4.0,3.8,,3.1,3.6,37.0,22,Faking It SLA203H1 - LEC0101
SLA,ARTSC,SLA240H1,Russ Lit Romanticism SLA240H1 -,Holland,Kate,Fall,2012,4.1,4.2,4.5,4.5,4.3,3.9,,3.0,4.1,42.0,26,Russ Lit Romanticism SLA240H1 - LEC0101
SLA,ARTSC,SLA255H1,Slavic Languages SLA255H1 -,Schallert,Joseph,Fall,2012,4.3,4.8,4.8,4.8,4.9,4.4,,3.1,4.0,15.0,10,Slavic Languages SLA255H1 - LEC0101
SLA,ARTSC,SLA258H1,Croatian Culture,Piskac,Davor,Fall,2012,4.5,4.6,4.6,4.3,4.6,4.5,,2.8,4.5,12.0,8,History of Crotian Culture SLA258H1 - LEC0101
SLA,ARTSC,SLA306H1,Everyday Polish,Kajak,Piotr,Fall,2012,4.8,4.4,4.4,4.0,3.8,4.2,,3.4,4.2,15.0,5,Advanced Polish I SLA306H1 - LEC0101
SLA,ARTSC,SLA312H1,Nabokov,Livak,Leonid,Fall,2012,4.8,4.9,4.8,4.2,4.4,4.4,,3.4,4.7,24.0,16,Nabokov SLA312H1 - LEC0101
SLA,ARTSC,SLA314H1,Dostoevsky,Holland,Kate,Fall,2012,4.7,4.7,4.6,4.4,4.5,4.4,,3.4,4.4,41.0,34,Dostoevsky SLA314H1 - LEC0101
SLA,ARTSC,SLA318H1,City of Saints Sinners,Koznarsky,Taras,Fall,2012,4.3,4.6,4.6,4.3,4.3,4.0,,3.6,4.0,16.0,12,City of Saints  Sinners SLA318H1 - LEC0101
SLA,ARTSC,SLA323H1,Mysteries of Russian,Kramer,Christina,Fall,2012,4.7,4.3,4.8,4.0,4.3,4.1,,2.8,4.1,17.0,12,Mysteries of Russian SLA323H1 - LEC0101
SLA,ARTSC,SLA325H1,Magic Prague SLA325H1 -,Ambros,Veronika,Fall,2012,4.6,4.8,4.4,4.6,4.4,4.0,,3.4,4.6,7.0,5,Magic Prague SLA325H1 - LEC0101
SLA,ARTSC,SLA343H1,Post-Stalinist Rus Lit SLA343H1 -,Barnes,Christopher,Fall,2012,4.0,4.3,4.3,4.4,4.3,4.1,,3.2,4.0,14.0,9,Post-Stalinist Rus Lit SLA343H1 - LEC0101
SLA,ARTSC,SLA380H1,Lang Politics & Identity,Kramer,Christina,Fall,2012,4.5,4.5,4.7,3.9,3.9,4.1,,3.4,4.1,20.0,14,Lang Pol Identity SLA380H1 - LEC0101
SLA,ARTSC,SLA100H1,Elementary Russian I,Aulen,Amber,Fall,2014,4.8,4.9,5.0,4.8,4.5,4.5,5.0,3.7,4.5,18.0,12,Elementary Russian I SLA100H1-F-LEC0101
SLA,ARTSC,SLA100H1,Elementary Russian I,Sadovina,Irina,Fall,2014,4.6,4.7,4.8,4.3,4.4,4.4,4.8,3.6,4.3,16.0,11,Elementary Russian I SLA100H1-F-LEC5101
SLA,ARTSC,SLA203H1,Faking It,Koznarsky,Taras,Fall,2014,4.5,4.3,4.7,4.4,4.5,4.1,4.7,3.1,4.2,38.0,17,Faking It SLA203H1-F-LEC0101
SLA,ARTSC,SLA216H1,Intro to Polish Culture,Trojanowska,Tamara,Fall,2014,3.9,3.6,4.0,3.9,3.6,3.1,4.4,3.4,3.1,18.0,14,Dynamics of Polish Culture SLA216H1-F-LEC0101
SLA,ARTSC,SLA234H1,Russ Cinema,Pontieri,Laura,Fall,2014,4.4,4.4,4.2,4.2,4.4,4.0,4.6,3.2,4.4,14.0,5,Russ Cinema SLA234H1-F-LEC0101
SLA,ARTSC,SLA256H1,Slavic Folklore,Schallert,Joseph,Fall,2014,3.0,3.8,3.2,3.5,3.6,3.0,3.8,2.6,3.3,101.0,31,Slavic Folklore SLA256H1-F-LEC0101
SLA,ARTSC,SLA314H1,Dostoevsky,Holland,Kate,Fall,2014,4.6,4.9,4.6,4.6,4.6,4.6,4.7,4.0,4.4,43.0,20,Dostoevsky SLA314H1-F-LEC0101
SLA,ARTSC,SLA318H1,City of Saints Sinners,Koznarsky,Taras,Fall,2014,4.3,4.6,4.4,4.4,4.3,4.4,4.5,3.1,4.1,18.0,10,City of Saints Sinners SLA318H1-F-LEC0101
SLA,ARTSC,SLA406H1,Devel Polish Drama,Trojanowska,Tamara,Fall,2014,4.3,4.6,4.7,4.7,4.4,4.1,4.9,3.6,4.1,11.0,8,Devel Polish Drama SLA406H1-F-LEC0101
SLA,ARTSC,SLA426H1,Polish for the 21st C,Sicinski,Lukasz,Fall,2014,4.8,4.6,5.0,5.0,5.0,4.8,5.0,2.8,4.8,6.0,5,Polish for the 21st C SLA426H1-F-LEC0101
SLA,ARTSC,SLA306H1,Everyday Polish,Wodzynski,Lukasz,Fall,2018,4.2,4.4,3.6,3.4,3.8,4.0,4.0,3.4,3.8,7.0,5,Everyday Polish SLA306H1-F-LEC0101
SLA,ARTSC,SLA216H1,Intro to Polish Culture,Wodzynski,Lukasz,Fall,2018,3.9,4.1,4.2,3.7,3.8,3.9,4.1,3.5,3.6,20.0,10,Intro to Polish Culture SLA216H1-F-LEC0101
SLA,ARTSC,SLA226H1,Polish Film & Ethics,Wodzynski,Lukasz,Fall,2018,4.4,4.2,3.9,4.0,4.4,3.8,4.2,3.3,4.3,12.0,9,Polish Film & Ethics SLA226H1-F-LEC0101
SLA,ARTSC,SLA208Y1,Intermed Ukrainian,Averbuch,Alexander,Winter,2019,4.33,4.7,4.7,4.5,4.3,4.5,4.6,3.0,4.8,6.0,6,Intermed Ukrainian SLA208Y1-Y-LEC5101
SLA,ARTSC,SLA101H1,Elementary Russian II,Dzhyoyeva,Mariya,Winter,2019,3.67,3.4,3.2,3.8,3.3,3.2,3.5,3.3,3.7,19.0,7,Elementary Russian II SLA101H1-S-LEC5101
SLA,ARTSC,SLA280H1,Russian Asia,Franz,Marisa,Winter,2019,4.33,4.5,4.5,4.4,4.4,4.4,4.7,3.0,4.3,18.0,12,Russian Asia SLA280H1-S-LEC0101
SLA,ARTSC,SLA310H1,Russian Literature: Trad & Mod,Holland,Kate,Winter,2019,4.43,4.6,4.4,4.6,4.6,4.4,4.7,4.3,4.6,12.0,7,Russian Literature: Trad & Mod SLA310H1-S-LEC0101
SLA,ARTSC,SLA311H1,Gogol,Koznarsky,Taras,Winter,2019,3.91,4.3,4.1,4.1,3.9,3.6,3.9,3.0,3.6,28.0,11,Gogol SLA311H1-S-LEC0101
SLA,ARTSC,SLA256H1,Slavic Folklore,Koznarsky,Taras,Winter,2019,3.6,4.3,3.8,3.7,3.7,3.8,3.8,2.9,3.7,78.0,29,Slavic Folklore SLA256H1-S-LEC0101
SLA,ARTSC,SLA380H1,Lang Politics & Identity,Kramer,Christina,Winter,2019,4.79,4.9,5.0,4.7,4.5,4.8,5.0,3.2,4.9,48.0,14,Lang  Politics & Identity SLA380H1-S-LEC0101
SLA,ARTSC,SLA280H1,Russian Asia,Kramer,Christina,Winter,2019,4.33,4.5,4.4,4.4,4.4,4.4,4.6,3.0,4.3,18.0,12,Russian Asia SLA280H1-S-LEC0101
SLA,ARTSC,SLA263H1,Russian-French Cultural Hist,Livak,Leonid,Winter,2019,4.33,4.8,4.8,4.0,4.2,4.3,4.7,2.8,4.3,8.0,6,Russian-French Cultural Hist SLA263H1-S-LEC0101
SLA,ARTSC,SLA320Y1,Advanced Russian,Mikhailova,Julia,Winter,2019,4.6,4.6,4.6,4.8,5.0,4.5,4.8,4.0,4.8,14.0,6,Advanced Russian SLA320Y1-Y-LEC0101
SLA,ARTSC,SLA303H1,Europ Jewish Writing,Moshkin,Alex,Winter,2019,4.82,4.6,4.8,4.7,4.5,4.8,5.0,3.1,4.6,15.0,11,Europ Jewish Writing SLA303H1-S-LEC0101
SLA,ARTSC,SLA220Y1,Intermed Russian,Moshkin,Luiza,Winter,2019,4.33,4.1,4.4,4.1,4.2,4.1,4.8,3.6,4.4,19.0,9,Intermed Russian SLA220Y1-Y-LEC5101
SLA,ARTSC,SLA234H1,Russ Cinema,Pontieri,Laura,Winter,2019,4.38,4.8,4.6,4.6,4.4,4.4,5.0,3.3,4.1,18.0,8,Russ Cinema SLA234H1-S-LEC0101
SLA,ARTSC,SLA263H1,Russian-French Cultural Hist,Smolyarova,Tatiana,Winter,2019,4.33,4.8,4.5,4.0,4.2,4.3,4.3,2.8,4.3,8.0,6,Russian-French Cultural Hist SLA263H1-S-LEC0101
SLA,ARTSC,SLA252H1,Russ Short Fiction,Wodzynski,Lukasz,Winter,2019,4.37,4.3,4.5,4.3,4.4,4.3,4.5,2.9,4.3,46.0,19,Russ Short Fiction SLA252H1-S-LEC0101
SLA,ARTSC,SLA266H1,War and Culture,Wodzynski,Lukasz,Winter,2019,4.18,4.4,4.1,4.4,4.3,3.9,4.7,3.5,3.9,20.0,11,War and Culture SLA266H1-S-LEC0101
SLA,ARTSC,SLA312H1,Nabokov,Livak,Leonid,Fall,2018,5.0,4.9,4.9,4.6,4.6,4.7,5.0,3.4,4.6,34.0,14,Nabokov SLA312H1-F-LEC0101
SLA,ARTSC,SLA203H1,Faking It,Koznarsky,Taras,Fall,2018,4.3,4.4,4.3,4.2,4.4,4.2,4.3,3.3,4.1,35.0,13,Faking It SLA203H1-F-LEC0101
SLA,ARTSC,SLA254H1,The Slavic Book,Koznarsky,Taras,Fall,2018,4.1,4.3,4.5,4.5,4.6,4.0,4.5,3.7,3.7,17.0,10,The Slavic Book SLA254H1-F-LEC0101
SLA,ARTSC,SLA209H1,Intermed Macedonian,Kramer,Christina,Fall,2018,4.9,4.9,5.0,4.9,5.0,4.9,5.0,3.0,4.9,14.0,7,Intermed Macedonian SLA209H1-F-LEC0101
SLA,ARTSC,SLA100H1,Elementary Russian I,Kirk,Barnabas,Fall,2018,4.5,5.0,5.0,4.9,4.9,4.9,4.8,4.1,4.9,16.0,8,Elementary Russian I SLA100H1-F-LEC5101
SLA,ARTSC,SLA200H1,Culture and Politics,Obradovic,Dragana,Fall,2018,4.3,4.2,4.6,4.0,4.3,3.9,4.6,2.7,3.9,19.0,9,Culture and Politics SLA200H1-F-LEC0101
SLA,ARTSC,SLA100H1,Elementary Russian I,Moshkin,Luiza,Fall,2018,4.7,4.7,5.0,4.9,4.7,4.7,4.9,3.6,4.3,17.0,10,Elementary Russian I SLA100H1-F-LEC0101
SLA,ARTSC,SLA260H1,Constructing Space,Smolyarova,Tatiana,Fall,2018,4.6,4.6,4.8,4.6,4.7,4.6,4.7,2.8,4.5,22.0,12,Constructing Space SLA260H1-F-LEC0101
SLA,ARTSC,SLA220Y1,Intermed Russian,Averbuch,Alexander,Fall,2018,4.3,4.4,4.2,4.2,4.3,4.0,3.8,3.6,4.3,19.0,12,Intermed Russian SLA220Y1-Y-LEC5101
SLA,ARTSC,SLA314H1,Dostoevsky,Holland,Kate,Fall,2018,4.6,4.7,4.6,4.7,4.6,4.5,4.6,3.6,4.5,34.0,19,Dostoevsky SLA314H1-F-LEC0101
SLA,ARTSC,SLA245H1,Golden Age Rus Lit,Holland,Kate,Fall,2018,4.6,4.6,4.6,4.3,4.4,4.4,4.8,3.6,4.5,39.0,19,Golden Age Rus Lit SLA245H1-F-LEC0101
SLA,ARTSC,SLA100H1,Elementary Russian I,Khometa,Olga,Fall,2018,4.8,5.0,4.3,4.2,4.2,4.5,4.5,4.3,4.3,13.0,6,Elementary Russian I SLA100H1-F-LEC5102
SMC,ARTSC,SMC176Y1,Medieval Latin,More,Alison,Winter,2018,4.6,4.6,4.6,4.6,4.7,4.7,4.9,2.3,4.9,11.0,7,Medieval Latin SMC176Y1-Y-LEC0101
SMC,ARTSC,SMC201H1,Christian Imaginatn II,Tardif,Stephen,Winter,2018,4.4,4.4,4.7,4.6,4.6,4.2,4.7,3.6,4.5,17.0,13,Christian Imaginatn II SMC201H1-S-LEC0101
SMC,ARTSC,SMC203Y1,Xtianity & Society,O'Connor,Michael,Winter,2018,4.7,4.8,4.9,4.5,4.6,4.5,4.6,3.5,4.5,20.0,14,Xtianity & Society SMC203Y1-Y-LEC0101
SMC,ARTSC,SMC211H1,Middle Ages & Movies,More,Alison,Winter,2018,3.8,4.0,4.3,4.0,4.0,4.0,4.3,2.8,3.8,35.0,6,Middle Ages & Movies SMC211H1-S-LEC0101
SMC,ARTSC,SMC212H1,Later Mediaeval,Andree,U.O.,Winter,2018,4.0,3.8,4.0,4.2,4.2,3.8,4.2,3.4,4.0,13.0,5,Later Mediaeval SMC212H1-S-LEC0101
SMC,ARTSC,SMC215H1,Variety of Xian Com,Silano,Giulio,Winter,2018,4.2,4.0,4.4,3.8,3.8,4.4,4.2,2.8,4.4,13.0,5,Variety of Xian Com SMC215H1-S-LEC0101
SMC,ARTSC,SMC219Y1,Mass Media,Hoselton,Stephen,Winter,2018,4.1,4.3,4.8,4.1,4.2,4.2,4.8,2.8,4.1,190.0,61,Mass Media SMC219Y1-Y-LEC0101
SMC,ARTSC,SMC229H1,Readers & Readerships,Granata,Paolo,Winter,2018,3.2,3.4,3.8,3.5,3.6,3.2,4.3,2.8,3.3,187.0,60,Readers & Readerships SMC229H1-S-LEC0101
SMC,ARTSC,SMC233H1,X & Sci Disputed Quest,Richard,Jean-Olivier,Winter,2018,4.1,4.4,4.4,4.2,4.4,4.0,4.5,3.1,3.7,25.0,16,X & Sci Disputed Quest SMC233H1-S-LEC0101
SMC,ARTSC,SMC241H1,Celtic Cultures II,Coilfeir,Mairtin,Winter,2018,4.3,4.3,4.7,4.1,4.1,4.1,4.9,2.9,4.3,15.0,7,Celtic Cultures II SMC241H1-S-LEC0101
SMC,ARTSC,SMC305H1,Christ and Pop Cultre,Richard,Jean-Olivier,Winter,2018,4.7,4.6,4.8,4.3,4.5,4.6,4.9,3.3,4.5,21.0,13,Christ and Pop Cultre SMC305H1-S-LEC0101
SMC,ARTSC,SMC307H1,Script in Christian Trad,Donovan,Daniel,Winter,2018,4.0,4.3,4.0,4.1,4.2,3.9,4.6,3.2,4.0,19.0,10,Script in Christian Trad SMC307H1-S-LEC0101
SMC,ARTSC,SMC323H1,Mediaeval Lat Lit II,More,Alison,Winter,2018,4.9,4.8,4.8,4.9,4.9,4.9,4.9,2.7,4.9,11.0,10,Mediaeval Lat Lit II SMC323H1-S-LEC0101
SMC,ARTSC,SMC347H1,Trad Celtic Music,Coilfeir,Mairtin,Winter,2018,3.9,4.1,4.1,3.6,3.5,3.8,4.6,2.9,3.8,30.0,18,Trad Celtic Music SMC347H1-S-LEC5101
SMC,ARTSC,SMC355H1,Contemp Celt Cinema,Urschel,Katrin,Winter,2018,3.6,4.0,4.0,4.1,4.1,3.8,4.1,3.0,3.7,47.0,22,Contemp Celt Cinema SMC355H1-S-LEC5101
SMC,ARTSC,SMC364H1,The Christian Book,Tardif,Stephen,Winter,2018,4.1,4.1,4.6,4.5,4.4,4.3,4.6,3.4,4.1,26.0,18,The Christian Book SMC364H1-S-LEC0101
SMC,ARTSC,SMC385H1,Toronto by Numbers,Pawlus Kasprzak,Gabriela,Winter,2018,2.9,3.5,3.3,3.3,3.3,2.7,3.7,4.2,2.2,65.0,32,Toronto by Numbers SMC385H1-S-LEC0101
SMC,ARTSC,SMC397H1,Religion & Media,Granata,Paolo,Winter,2018,3.4,3.5,3.7,3.6,4.0,3.4,4.1,3.0,3.3,69.0,23,Religion & Media SMC397H1-S-LEC0101
SMC,ARTSC,SMC462H1,Music & Media Issues,O'Connor,Michael,Winter,2018,4.6,4.6,4.8,4.6,4.6,4.6,4.6,3.1,4.6,29.0,11,Music & Media Issues SMC462H1-S-LEC0101
SMC,ARTSC,SMC470H1,Media Manipulation,Granata,Paolo,Winter,2018,3.3,3.4,3.6,3.4,3.5,3.4,3.9,3.2,3.6,33.0,14,Media Manipulation SMC470H1-S-LEC0101
SMC,ARTSC,SMC210H1,Early Mediaeval,Andree,U.O.,Fall,2017,4.3,4.4,3.9,3.6,3.7,3.6,4.4,3.2,3.8,16.0,12,Early Mediaeval SMC210H1-F-LEC0101
SMC,ARTSC,SMC188H1,SMC One: Faith and Ideas,Boyagoda,Randy,Fall,2017,4.7,4.8,4.9,4.2,4.2,4.5,4.9,3.2,4.7,38.0,36,SMC One: Faith and Ideas SMC188H1-F-LEC0101
SMC,ARTSC,SMC228H1,Biblio & Print Cult,Granata,Paolo,Fall,2017,3.5,3.7,3.9,3.5,3.7,3.4,4.6,2.7,3.5,155.0,79,Biblio & Print Cult SMC228H1-F-LEC0101
SMC,ARTSC,SMC465H1,McLuhan,Granata,Paolo,Fall,2017,4.0,3.9,4.3,3.9,4.0,4.0,4.5,2.8,4.2,26.0,25,McLuhan SMC465H1-F-LEC5101
SMC,ARTSC,SMC316H1,Social Technology,Granata,Paolo,Fall,2017,3.5,3.5,4.0,3.8,3.9,3.7,4.4,2.4,4.0,48.0,34,Social Technology SMC316H1-F-LEC0101
SMC,ARTSC,SMC318H1,Early Television,Hoselton,Stephen,Fall,2017,4.7,4.7,4.9,4.7,4.8,4.8,4.9,2.7,4.8,67.0,23,Early Television SMC318H1-F-LEC0101
SMC,ARTSC,SMC463H1,Media in Education,Hoselton,Stephen,Fall,2017,4.6,4.7,4.9,4.9,4.9,4.6,4.9,2.9,4.8,30.0,15,Media in Education SMC463H1-F-LEC0101
SMC,ARTSC,SMC385H1,Toronto by Numbers,McGowan,Mark,Fall,2017,4.2,4.4,4.7,4.6,4.5,4.2,4.5,3.5,3.8,68.0,31,Toronto by Numbers SMC385H1-F-LEC0101
SMC,ARTSC,SMC240H1,Celtic Cultures I,Miles,Brent,Fall,2017,4.1,4.3,4.2,4.4,4.0,4.0,4.9,3.4,3.9,22.0,13,Celtic Cultures I SMC240H1-F-LEC0101
SMC,ARTSC,SMC222H1,Mediaeval Lat Lit I,More,Alison,Fall,2017,4.5,4.5,4.8,4.8,4.8,4.8,5.0,2.5,4.5,7.0,5,Mediaeval Lat Lit I SMC222H1-F-LEC0101
SMC,ARTSC,SMC406H1,Medieval Seminar II,More,Alison,Fall,2017,5.0,5.0,5.0,5.0,4.6,4.8,5.0,3.4,5.0,6.0,5,Medieval Seminar II SMC406H1-F-LEC0101
SMC,ARTSC,SMC327H1,Ritual and Worship,O'Connor,Michael,Fall,2017,4.4,4.7,5.0,4.3,4.7,4.6,4.9,2.7,4.4,15.0,8,Ritual and Worship SMC327H1-F-LEC0101
SMC,ARTSC,SMC371H1,Faith & Physics,Richard,Jean-Olivier,Fall,2017,4.4,4.4,4.9,4.4,4.4,4.3,4.9,3.1,4.4,12.0,9,Faith & Physics SMC371H1-F-LEC0101
SMC,ARTSC,SMC232H1,Models Xty & Science,Richard,Jean-Olivier,Fall,2017,4.4,4.3,4.7,4.2,4.4,4.3,4.8,3.3,4.1,16.0,12,Models Xty & Science SMC232H1-F-LEC0101
SMC,ARTSC,SMC361H1,Medieval Law,Silano,Giulio,Fall,2017,2.9,2.7,3.0,2.9,2.9,2.7,3.4,2.9,2.9,27.0,7,Medieval Law SMC361H1-F-LEC0101
SMC,ARTSC,SMC430H1,Adv Topics BMS I,Brooke,Jenna,Fall,2017,4.9,4.9,5.0,5.0,4.7,4.9,5.0,3.0,5.0,14.0,7,Adv Topics BMS I SMC430H1-F-LEC0101
